Schulform;FSP;BG;Fach;Bezeichnung;KZ_Bereich;Flag;Sortierung;Sortierung2;geaendert
"R";null;null;"S4";"Sport für Mädchen";null;"1";19;11;
"R";null;null;"S5";"Spanisch, regulärer Beginn in Jahrgang 5";0;"1";19;1;
"R";null;null;"S6";"Spanisch, regulärer Beginn in Jahrgang 6";0;"1";19;2;
"R";null;null;"S7";"Spanisch, regulärer Beginn in Jahrgang 7";0;"1";19;3;
"R";null;null;"S8";"Spanisch, regulärer Beginn in Jahrgang 8";0;"1";19;4;
"R";null;null;"SG";"sonderpädag. Förderung für Schüler/-innen mit sonderpädag. Förderbedarf";0;"1";19;6;
"R";null;null;"SH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Spanisch";null;"1";19;7;
"R";null;null;"SM";"Unterricht in der Herkunftssprache - Spanisch";null;"1";19;8;
"R";null;null;"SP";"Sport";null;"1";19;9;
"R";null;null;"SQ";"Spanisch, außerhalb des regulären Fachunterrichts";0;"1";19;5;
"R";null;null;"SR";"sonstige Sprachen (z.B. Arabisch, Chinesisch)";null;"1";19;12;
"R";null;null;"SW";"Sozialwissenschaften";null;"1";19;13;
"R";null;null;"T5";"Türkisch, regulärer Beginn in Jahrgang 5";0;"1";20;1;
"R";null;null;"T6";"Türkisch, regulärer Beginn in Jahrgang 6";0;"1";20;2;
"R";null;null;"T7";"Türkisch, regulärer Beginn in Jahrgang 7";0;"1";20;3;
"R";null;null;"T8";"Türkisch, regulärer Beginn in Jahrgang 8";0;"1";20;4;
"R";null;null;"TC";"Technik";null;"1";20;6;
"R";null;null;"TH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Türkisch";null;"1";20;7;
"R";null;null;"TM";"Unterricht in der Herkunftssprache - Türkisch";null;"1";20;8;
"R";null;null;"TQ";"Türkisch, außerhalb des regulären Fachunterrichts";0;"1";20;5;
"R";null;null;"TX";"Textilgestaltung";null;"1";20;9;
"R";null;null;"UH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Russisch";null;"1";21;1;
"R";null;null;"UM";"Unterricht in der Herkunftssprache - Rumänisch";0;"1";21;2;
"R";null;null;"VF";"Fächer im genehmigten Schulversuch und sonstige Fächer";null;"1";22;1;
"R";null;null;"VH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bulgarisch";0;"1";22;2;
"R";null;null;"VM";"Unterricht in der Herkunftssprache - Bulgarisch";0;"1";22;3;
"R";null;null;"XH";"Herkunftssprache anstelle einer Pflichtfremdsprache - sonstige Sprache";0;"1";24;1;
"R";null;null;"XM";"Unterricht in der Herkunftssprache - sonstige Sprache";null;"1";24;2;
"R";null;null;"YH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Koreanisch";0;"1";25;1;
"R";null;null;"YM";"Unterricht in der Herkunftssprache - Koreanisch";0;"1";25;2;
"R";null;null;"YR";"orthodoxe Religionslehre (Syrisch)";0;"1";25;3;
"R";null;null;"Z5";"Neugriechisch, regulärer Beginn in Jahrgang 5";0;"1";26;1;
"R";null;null;"Z6";"Neugriechisch, regulärer Beginn in Jahrgang 6";0;"1";26;2;
"R";null;null;"Z7";"Neugriechisch, regulärer Beginn in Jahrgang 7";0;"1";26;3;
"R";null;null;"Z8";"Neugriechisch, regulärer Beginn in Jahrgang 8";0;"1";26;4;
"R";null;null;"ZH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kurdische Sprachen";0;"1";26;6;
"R";null;null;"ZM";"Unterricht in der Herkunftssprache - Kurdische Sprachen (Sorani, Komanci, Zaza)";0;"1";26;7;
"R";null;null;"ZQ";"Neugriechisch, außerhalb des regulären Fachunterrichts";0;"1";26;5;
"R";null;null;null;"Kein Eintrag";0;"2";0;0;
"R";null;null;"F5";"Französisch, regulärer Beginn in Jahrgang 5";0;"2";6;1;
"R";null;null;"F6";"Französisch, regulärer Beginn in Jahrgang 6";0;"2";6;2;
"R";null;null;"F7";"Französisch, regulärer Beginn in Jahrgang 7";0;"2";6;3;
"R";null;null;"F8";"Französisch, regulärer Beginn in Jahrgang 8";0;"2";6;4;
"R";null;null;"I5";"Italienisch, regulärer Beginn in Jahrgang 5";0;"2";9;1;
"R";null;null;"I6";"Italienisch, regulärer Beginn in Jahrgang 6";0;"2";9;2;
"R";null;null;"I7";"Italienisch, regulärer Beginn in Jahrgang 7";0;"2";9;3;
"R";null;null;"I8";"Italienisch, regulärer Beginn in Jahrgang 8";0;"2";9;4;
"R";null;null;"L5";"Latein, regulärer Beginn in Jahrgang 5";0;"2";12;1;
"R";null;null;"L6";"Latein, regulärer Beginn in Jahrgang 6";0;"2";12;2;
"R";null;null;"L7";"Latein, regulärer Beginn in Jahrgang 7";0;"2";12;3;
"R";null;null;"L8";"Latein, regulärer Beginn in Jahrgang 8";0;"2";12;4;
"R";null;null;"N5";"Niederländisch, regulärer Beginn in Jahrgang 5";0;"2";14;1;
"R";null;null;"N6";"Niederländisch, regulärer Beginn in Jahrgang 6";0;"2";14;2;
"R";null;null;"N7";"Niederländisch, regulärer Beginn in Jahrgang 7";0;"2";14;3;
"R";null;null;"N8";"Niederländisch, regulärer Beginn in Jahrgang 8";0;"2";14;4;
"R";null;null;"O5";"Portugiesisch, regulärer Beginn in Jahrgang 5";0;"2";15;1;
"R";null;null;"O6";"Portugiesisch, regulärer Beginn in Jahrgang 6";0;"2";15;2;
"R";null;null;"O7";"Portugiesisch, regulärer Beginn in Jahrgang 7";0;"2";15;3;
"R";null;null;"O8";"Portugiesisch, regulärer Beginn in Jahrgang 8";0;"2";15;4;
"R";null;null;"R5";"Russisch, regulärer Beginn in Jahrgang 5";0;"2";18;1;
"R";null;null;"R6";"Russisch, regulärer Beginn in Jahrgang 6";0;"2";18;2;
"R";null;null;"R7";"Russisch, regulärer Beginn in Jahrgang 7";0;"2";18;3;
"R";null;null;"R8";"Russisch, regulärer Beginn in Jahrgang 8";0;"2";18;4;
"R";null;null;"S5";"Spanisch, regulärer Beginn in Jahrgang 5";0;"2";19;1;
"R";null;null;"S6";"Spanisch, regulärer Beginn in Jahrgang 6";0;"2";19;2;
"R";null;null;"S7";"Spanisch, regulärer Beginn in Jahrgang 7";0;"2";19;3;
"R";null;null;"S8";"Spanisch, regulärer Beginn in Jahrgang 8";0;"2";19;4;
"R";null;null;"T5";"Türkisch, regulärer Beginn in Jahrgang 5";0;"2";20;1;
"R";null;null;"T6";"Türkisch, regulärer Beginn in Jahrgang 6";0;"2";20;2;
"R";null;null;"T7";"Türkisch, regulärer Beginn in Jahrgang 7";0;"2";20;3;
"R";null;null;"T8";"Türkisch, regulärer Beginn in Jahrgang 8";0;"2";20;4;
"R";null;null;"Z5";"Neugriechisch, regulärer Beginn in Jahrgang 5";0;"2";26;1;
"R";null;null;"Z6";"Neugriechisch, regulärer Beginn in Jahrgang 6";0;"2";26;2;
"R";null;null;"Z7";"Neugriechisch, regulärer Beginn in Jahrgang 7";0;"2";26;3;
"R";null;null;"Z8";"Neugriechisch, regulärer Beginn in Jahrgang 8";0;"2";26;4;
"S";null;null;"AL";"Arbeitslehre/ Unterricht in der Werkstufe";0;"1";1;1;
"S";null;null;"AM";"Unterricht in der Herkunftssprache - Arabisch";0;"1";1;2;
"S";null;null;"AR";"Alevitische Religionslehre nach den Grundsätzen des AABF";0;"1";1;3;
"S";null;null;"BH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bosnisch";null;"1";2;1;
"S";null;null;"BI";"Biologie";0;"1";2;2;
"S";null;null;"BM";"Unterricht in der Herkunftssprache - Bosnisch";null;"1";2;3;
"S";null;null;"BN";"Braille'sche Punktschrift";0;"1";2;4;
"S";null;null;"CH";"Chemie";0;"1";3;1;
"S";null;null;"CM";"Unterricht in der Herkunftssprache - Kroatisch";null;"1";3;2;
"S";null;null;"D";"Sprache und Kommunikation";0;"1";4;3;
"S";null;null;"D";"Sprache, Sprachgestaltung";0;"1";4;2;
"S";null;null;"D";"Sprache, Lesen und Schreiben";0;"1";4;4;
"S";null;null;"D";"Deutsch";0;"1";4;1;
"S";null;null;"DH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Rumänisch";0;"1";4;5;
"S";null;null;"E";"Englisch";0;"1";5;1;
"S";null;null;"EH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Serbisch";null;"1";5;2;
"S";null;null;"EK";"Erdkunde";0;"1";5;3;
"S";null;null;"EM";"Unterricht in der Herkunftssprache - Serbisch";null;"1";5;4;
"S";null;null;"EN";"Evangelische Religionslehre (konfessionell kooperativ)";0;"1";5;6;
"S";null;null;"ER";"Evangelische Religionslehre";0;"1";5;5;
"S";null;null;"F";"Französisch";0;"1";6;1;
"S";null;null;"G";"Aufbaurealschule/Schule für Kranke: Altgriechisch";0;"1";7;1;
"S";null;null;"GE";"Geschichte";0;"1";7;2;
"S";null;null;"GH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Neugriechisch";0;"1";7;3;
"S";null;null;"GM";"Unterricht in der Herkunftssprache - Neugriechisch";0;"1";7;4;
"S";null;null;"GP";"Geschichte / Politik";0;"1";7;5;
"S";null;null;"GP";"gesellschaftswissenschaftlicher Unterricht";0;"1";7;6;
"S";null;null;"GU";"Gesamtunterricht (nur für Förderschulkindergarten)";0;"1";7;7;
"S";null;null;"H";"Aufbaurealschule/Schule für Kranke: Hebräisch";0;"1";8;1;
"S";null;null;"HH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kroatisch";null;"1";8;1;
"S";null;null;"HR";"Jüdische Religionslehre";null;"1";8;2;
"S";null;null;"HU";"Hausunterricht";null;"1";8;3;
"S";null;null;"HW";"Hauswirtschaft, Haushaltslehre";0;"1";8;4;
"S";null;null;"I";"Aufbaurealschule/Schule für Kranke: Italienisch";0;"1";9;1;
"S";null;null;"IF";"Informatik";0;"1";9;2;
"S";null;null;"IH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Italienisch";0;"1";9;3;
"S";null;null;"IL";"Islamische Religionslehre";0;"1";9;6;
"S";null;null;"IM";"Unterricht in der Herkunftssprache - Italienisch";0;"1";9;4;
"S";null;null;"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";0;"1";10;1;
"S";null;null;"KN";"Katholische Religionslehre (konfessionell kooperativ)";0;"1";11;2;
"S";null;null;"KR";"Katholische Religionslehre";0;"1";11;1;
"S";null;null;"KU";"Kunst / Design, Kunst";0;"1";11;3;
"S";null;null;"L";"Aufbaurealschule/Schule für Kranke: Latein";0;"1";12;3;
"S";null;null;"LH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Albanisch";null;"1";12;4;
"S";null;null;"LM";"Unterricht in der Herkunftssprache - Albanisch";null;"1";12;5;
"S";null;null;"M";"Mathematik";0;"1";13;1;
"S";null;null;"M";"Umgang mit Mengen, Zahlen und Größen";0;"1";13;2;
"S";null;null;"MH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Mazedonisch";null;"1";13;3;
"S";null;null;"MM";"Unterricht in der Herkunftssprache - Mazedonisch";null;"1";13;4;
"S";null;null;"MU";"Musik";0;"1";13;5;
"S";null;null;"MU";"rhythmisch- musikalische Erziehung";0;"1";13;6;
"S";null;null;"MU";"musisch-ästhetische Erziehung";0;"1";13;7;
"S";null;null;"MX";"Spezielle sonderpädagogische Maßnahme";0;"1";13;8;
"S";null;null;"MY";"Fächerübergreifender Unterricht in SI und SII (Berufspraxisstufe)";0;"1";13;9;
"S";null;null;"NH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Polnisch";null;"1";14;1;
"S";null;null;"NM";"Unterricht in der Herkunftssprache - Niederländisch";0;"1";14;2;
"S";null;null;"NW";"Physik / Chemie";0;"1";14;3;
"S";null;null;"NW";"naturwissenschaftlicher Unterricht";0;"1";14;4;
"S";null;null;"OH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Portugiesisch";0;"1";15;1;
"S";null;null;"OM";"Unterricht in der Herkunftssprache - Portugiesisch";0;"1";15;2;
"S";null;null;"OR";"Orthodoxe Religionslehre";0;"1";15;3;
"S";null;null;"PA";"Aufbaurealschule/Schule für Kranke: Erziehungswissenschaft";0;"1";16;1;
"S";null;null;"PH";"Physik";0;"1";16;2;
"S";null;null;"PK";"Aufbaurealschule/Schule für Kranke: Politik";0;"1";16;3;
"S";null;null;"PL";"Philosophie (nur Schule für Kranke)";0;"1";16;4;
"S";null;null;"PM";"Unterricht in der Herkunftssprache - Polnisch";null;"1";16;5;
"S";null;null;"PP";"Praktische Philosophie";null;"1";16;7;
"S";null;null;"PS";"Aufbaurealschule/Schule für Kranke: Psychologie";0;"1";16;8;
"S";null;null;"PÖ";"Politik/Ökonomische Grundbildung (Realschulbildungsgang)";0;"1";16;6;
"S";null;null;"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";0;"1";17;1;
"S";null;null;"QM";"Unterricht in der Herkunftssprache - Farsi";0;"1";17;1;
"S";null;null;"R";"Aufbaurealschule/Schule für Kranke: Russisch";0;"1";18;1;
"S";null;null;"RH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Arabisch";0;"1";18;2;
"S";null;null;"RK";"Aufbaurealschule/Schule für Kranke: Rechtskundlicher Unterricht";0;"1";18;3;
"S";null;null;"RM";"Unterricht in der Herkunftssprache - Russisch";null;"1";18;4;
"S";null;null;"S";"Aufbaurealshule/Schule für Kranke: Spanisch";0;"1";19;1;
"S";null;null;"S3";"Sport für Jungen";0;"1";19;7;
"S";null;null;"S4";"Sport für Mädchen";0;"1";19;8;
"S";null;null;"SH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Spanisch";0;"1";19;2;
"S";null;null;"SI";"Spiel";0;"1";19;3;
"S";null;null;"SM";"Unterricht in der Herkunftssprache - Spanisch";0;"1";19;4;
"S";null;null;"SP";"Sport";0;"1";19;5;
"S";null;null;"SP";"Bewegungserziehung";0;"1";19;6;
"S";null;null;"SR";"Sonstige Sprachen (z. B. Arabisch, Chinesisch)";0;"1";19;9;
"S";null;null;"SU";"Sachunterricht (nur Primarstufe)";0;"1";19;10;
"S";null;null;"SW";"Aufbaurealschule/Schule für Kranke: Sozialwissenschaften";0;"1";19;11;
"S";null;null;"TC";"Technik";0;"1";20;1;
"S";null;null;"TH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Türkisch";0;"1";20;2;
"S";null;null;"TM";"Unterricht in der Herkunftssprache - Türkisch";0;"1";20;3;
"S";null;null;"TX";"Textilgestaltung";0;"1";20;4;
"S";null;null;"UH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Russisch";null;"1";21;1;
"S";null;null;"UM";"Unterricht in der Herkunftssprache - Rumänisch";0;"1";21;2;
"S";null;null;"UU";"fächerübergreifender Unterricht (Sprache/Sachunt./Mathematik/Förderunt.)";0;"1";21;3;
"S";null;null;"VF";"Fächer im genehmigten Schulversuch und sonstige Fächer";0;"1";22;1;
"S";null;null;"VH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bulgarisch";0;"1";22;2;
"S";null;null;"VM";"Unterricht in der Herkunftssprache - Bulgarisch";0;"1";22;3;
"S";null;null;"W";"Werken";0;"1";23;1;
"S";null;null;"XH";"Herkunftssprache anstelle einer Pflichtfremdsprache - sonstige Sprache";0;"1";24;1;
"S";null;null;"XM";"Unterricht in der Herkunftssprache - sonstige Sprache";null;"1";24;2;
"S";null;null;"YH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Koreanisch";0;"1";25;1;
"S";null;null;"YM";"Unterricht in der Herkunftssprache - Koreanisch";0;"1";25;2;
"S";null;null;"YR";"orthodoxe Religionslehre (Syrisch)";0;"1";25;3;
"S";null;null;"ZF";"Zusätzliche Förderung";0;"1";26;1;
"S";null;null;"ZH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kurdische Sprachen";0;"1";26;3;
"S";null;null;"ZM";"Unterricht in der Herkunftssprache - Kurdische Sprachen (Sorani, Komanci, Zaza)";0;"1";26;2;
"S";null;null;null;"Kein Eintrag";0;"2";0;0;
"SB";null;null;"A";"Arabisch";0;"1";1;0;
"SB";null;null;"AB";"Arbeits- und Betriebswirtschaftslehre";0;"1";1;0;
"SB";null;null;"AG";"Neigungs- und Projektgruppen";null;"1";1;0;
"SB";null;null;"AV";"Arbeitsvorbereitung";null;"1";1;0;
"SB";null;null;"BA";"Berufs- und Arbeitspädagogik";null;"1";2;0;
"SB";null;null;"BF";"Bürowirtschaft";null;"1";2;0;
"SB";null;null;"BG";"Betrieb und Gesellschaft/Politik";0;"1";2;0;
"SB";null;null;"BI";"Biologie";null;"1";2;0;
"SB";null;null;"BP";"Betriebspraxis";null;"1";2;0;
"SB";null;null;"BR";"Betriebslehre";null;"1";2;0;
"SB";null;null;"BS";"Betriebssoziologie / Arbeitsrecht";null;"1";2;0;
"SB";null;null;"BW";"Betriebswirtschaftslehre";null;"1";2;0;
"SB";null;null;"C";"Chinesisch";0;"1";3;0;
"SB";null;null;"CH";"Chemie";null;"1";3;0;
"SB";null;null;"D";"Deutsch";null;"1";4;0;
"SB";null;null;"DM";"Didaktik u. Methodik der soz.päd. Praxis mit Übungen";null;"1";4;0;
"SB";null;null;"DV";"Datenverarbeitung";0;"1";4;0;
"SB";null;null;"E";"Englisch";null;"1";5;0;
"SB";null;null;"EK";"Erdkunde";null;"1";5;0;
"SB";null;null;"EL";"Ernährungs- und Nahrungsmittellehre";null;"1";5;0;
"SB";null;null;"EN";"Evangelische Religionslehre (konfessionell kooperativ)";0;"1";5;0;
"SB";null;null;"ER";"Evangelische Religionslehre";null;"1";5;0;
"SB";null;null;"F";"Französisch";0;"1";6;0;
"SB";null;null;"FB";"Fächer des berufsbezogenen Bereichs";null;"1";6;0;
"SB";null;null;"FK";"Fremdsprachliche Kommunikation";0;"1";6;0;
"SB";null;null;"FP";"Fachpraxis";null;"1";6;0;
"SB";null;null;"FU";"Förderunterricht";null;"1";6;0;
"SB";null;null;"GA";"Geräte- und Maschinenlehre";null;"1";7;0;
"SB";null;null;"GB";"Grundbildung";0;"1";7;0;
"SB";null;null;"GE";"Geschichte";0;"1";7;0;
"SB";null;null;"GL";"Gesellschaftslehre";0;"1";7;0;
"SB";null;null;"GS";"Gestaltungslehre";null;"1";7;0;
"SB";null;null;"HR";"Jüdische Religionslehre";0;"1";8;0;
"SB";null;null;"HU";"Hausunterricht";null;"1";8;0;
"SB";null;null;"HY";"Hygiene";null;"1";8;0;
"SB";null;null;"I";"Italienisch";null;"1";9;0;
"SB";null;null;"IF";"Informatik";0;"1";9;0;
"SB";null;null;"IL";"Islamische Religionslehre";0;"1";9;0;
"SB";null;null;"IR";"Modellversuch Islamkunde in deutscher Sprache";0;"1";9;0;
"SB";null;null;"K";"Japanisch";0;"1";11;0;
"SB";null;null;"KN";"Katholische Religionslehre (konfessionell kooperativ)";0;"1";11;0;
"SB";null;null;"KO";"Kommunikation";0;"1";11;0;
"SB";null;null;"KR";"Katholische Religionslehre";null;"1";11;0;
"SB";null;null;"KS";"Kurzschrift";null;"1";11;0;
"SB";null;null;"KU";"Kunsterziehung";null;"1";11;0;
"SB";null;null;"L";"Latein";0;"1";12;0;
"SB";null;null;"LI";"Literatur";0;"1";12;0;
"SB";null;null;"M";"Mathematik";null;"1";13;0;
"SB";null;null;"MD";"Medienerziehung";null;"1";13;0;
"SB";null;null;"ME";"Mechanik";null;"1";13;0;
"SB";null;null;"MP";"Meß- und Prüftechnik";null;"1";13;0;
"SB";null;null;"MU";"Musik";null;"1";13;0;
"SB";null;null;"MW";"Methodik des wissenschaftl. orientierten Arbeitens";null;"1";13;0;
"SB";null;null;"N";"Niederländisch";null;"1";14;0;
"SB";null;null;"NW";"Naturwissenschaften";0;"1";14;0;
"SB";null;null;"OL";"Organisationslehre/Büroorganisation";0;"1";15;0;
"SB";null;null;"OR";"Orthodoxe Religionslehre";0;"1";15;0;
"SB";null;null;"PA";"Pädagogik";null;"1";16;0;
"SB";null;null;"PH";"Physik";null;"1";16;0;
"SB";null;null;"PK";"Politik";null;"1";16;0;
"SB";null;null;"PL";"Philosophie";null;"1";16;0;
"SB";null;null;"PP";"Praktische Philosophie";0;"1";16;0;
"SB";null;null;"PS";"Psychologie";null;"1";16;0;
"SB";null;null;"PU";"Fachübergreifender Unterricht";null;"1";16;0;
"SB";null;null;"PW";"Personalwirtschaft und Soziologie/Politik";0;"1";16;0;
"SB";null;null;"R";"Russisch";null;"1";18;0;
"SB";null;null;"RE";"Rechnungswesen";null;"1";18;0;
"SB";null;null;"RW";"Recht und Verwaltung";null;"1";18;0;
"SB";null;null;"S";"Spanisch";null;"1";19;0;
"SB";null;null;"SG";"sonderpädag. Förderung für Schüler/-innen mit sonderpädag. Förderbedarf";0;"1";19;0;
"SB";null;null;"SI";"Spiel";null;"1";19;0;
"SB";null;null;"SL";"Soziologie";null;"1";19;0;
"SB";null;null;"SP";"Sport";null;"1";19;0;
"SB";null;null;"SR";"Sonstige Sprachen";null;"1";19;0;
"SB";null;null;"SW";"Sozialwissenschaften";0;"1";19;0;
"SB";null;null;"T";"Türkisch";0;"1";20;0;
"SB";null;null;"TG";"Technische Grundbildung";null;"1";20;0;
"SB";null;null;"TV";"Textverarbeitung";null;"1";20;0;
"SB";null;null;"TZ";"Technisches Zeichnen / Fachzeichnen";null;"1";20;0;
"SB";null;null;"VE";"Verwaltungskunde";0;"1";22;0;
"SB";null;null;"VK";"Verkaufskunde";0;"1";22;0;
"SB";null;null;"VP";"Volkswirtschaftslehre/Politik";0;"1";22;0;
"SB";null;null;"VT";"Verfahrenstechnik";null;"1";22;0;
"SB";null;null;"VW";"Volkswirtschaftslehre";null;"1";22;0;
"SB";null;null;"WG";"Wirtschaftsgeographie";null;"1";23;0;
"SB";null;null;"WI";"Wirtschaftsinformatik/Organisationslehre";null;"1";23;0;
"SB";null;null;"WW";"Wirtschaftslehre";null;"1";23;0;
"SB";null;null;"YR";"Syrisch-orthodoxe Religionslehre";0;"1";25;0;
"SB";null;null;"Z";"Neugriechisch";0;"1";26;0;
"SB";null;null;"ZW";"Zeichnen / Werken";null;"1";26;0;
"SG";null;null;"A";"Arabisch";0;"1";1;1;
"SG";null;null;"AL";"Arbeitslehre";0;"1";1;2;
"SG";null;null;"AM";"Unterricht in der Herkunftssprache - Arabisch";null;"1";1;3;
"SG";null;null;"AR";"Alevitische Religionslehre nach den Grundsätzen des AABF";0;"1";1;4;
"SG";null;null;"BH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bosnisch";null;"1";2;1;
"SG";null;null;"BI";"Biologie";null;"1";2;2;
"SG";null;null;"BM";"Unterricht in der Herkunftssprache - Bosnisch";null;"1";2;3;
"SG";null;null;"C0";"Chinesisch, regulärer Beginn in der Einführungsphase";0;"1";3;1;
"SG";null;null;"C5";"Chinesisch, regulärer Beginn in Jahrgang 5";null;"1";3;2;
"SG";null;null;"C6";"Chinesisch, regulärer Beginn in Jahrgang 6";0;"1";3;3;
"SG";null;null;"C8";"Chinesisch, regulärer Beginn in Jahrgang 8";0;"1";3;4;
"SG";null;null;"CH";"Chemie";null;"1";3;6;
"SG";null;null;"CM";"Unterricht in der Herkunftssprache - Kroatisch";null;"1";3;7;
"SG";null;null;"CQ";"Chinesisch, außerhalb des regulären Fachunterrichts";0;"1";3;5;
"SG";null;null;"D";"Deutsch";null;"1";4;1;
"SG";null;null;"DH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Rumänisch";0;"1";4;2;
"SG";null;null;"E";"Englisch";0;"1";5;2;
"SG";null;null;"EH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Serbisch";null;"1";5;3;
"SG";null;null;"EK";"Erdkunde/Geographie";null;"1";5;4;
"SG";null;null;"EL";"Ernährungslehre";null;"1";5;5;
"SG";null;null;"EM";"Unterricht in der Herkunftssprache - Serbisch";null;"1";5;6;
"SG";null;null;"EN";"Evangelische Religionslehre (konfessionell kooperativ)";0;"1";5;8;
"SG";null;null;"ER";"Evangelische Religionslehre";null;"1";5;7;
"SG";null;null;"F0";"Französisch, regulärer Beginn in der Einführungsphase";0;"1";6;1;
"SG";null;null;"F5";"Französisch, regulärer Beginn in Jahrgang 5";null;"1";6;2;
"SG";null;null;"F6";"Französisch, regulärer Beginn in Jahrgang 6";0;"1";6;3;
"SG";null;null;"F8";"Französisch, regulärer Beginn in Jahrgang 8";0;"1";6;4;
"SG";null;null;"FQ";"Französisch, außerhalb des regulären Fachunterrichts";0;"1";6;5;
"SG";null;null;"G0";"Altgriechisch, regulärer Beginn in der Einführungsphase";0;"1";7;1;
"SG";null;null;"G5";"Altgriechisch, regulärer Beginn in Jahrgang 5";null;"1";7;2;
"SG";null;null;"G6";"Altgriechisch, regulärer Beginn in Jahrgang 6";0;"1";7;3;
"SG";null;null;"G8";"Altgriechisch, regulärer Beginn in Jahrgang 8";0;"1";7;4;
"SG";null;null;"GE";"Geschichte";null;"1";7;6;
"SG";null;null;"GH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Neugriechisch";null;"1";7;7;
"SG";null;null;"GM";"Unterricht in der Herkunftssprache - Neugriechisch";null;"1";7;8;
"SG";null;null;"GQ";"Altgriechisch, außerhalb des regulären Fachunterrichts";0;"1";7;5;
"SG";null;null;"H0";"Hebräisch, regulärer Beginn in der Einführungsphase";0;"1";8;1;
"SG";null;null;"H5";"Hebräisch, regulärer Beginn in Jahrgang 5";null;"1";8;2;
"SG";null;null;"H6";"Hebräisch, regulärer Beginn in Jahrgang 6";0;"1";8;3;
"SG";null;null;"H8";"Hebräisch, regulärer Beginn in Jahrgang 8";0;"1";8;4;
"SG";null;null;"HH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kroatisch";null;"1";8;6;
"SG";null;null;"HQ";"Hebräisch, außerhalb des regulären Fachunterrichts";0;"1";8;5;
"SG";null;null;"HR";"Jüdische Religionslehre";null;"1";8;7;
"SG";null;null;"HU";"Hausunterricht";null;"1";8;8;
"SG";null;null;"HW";"Hauswirtschaftswissenschaft";null;"1";8;9;
"SG";null;null;"I0";"Italienisch, regulärer Beginn in der Einführungsphase";0;"1";9;1;
"SG";null;null;"I5";"Italienisch, regulärer Beginn in Jahrgang 5";null;"1";9;2;
"SG";null;null;"I6";"Italienisch, regulärer Beginn in Jahrgang 6";0;"1";9;3;
"SG";null;null;"I8";"Italienisch, regulärer Beginn in Jahrgang 8";0;"1";9;4;
"SG";null;null;"IE";"Individuelles Lernen (Ergänzungsstunden, Ganztag- und Betreuungsangebote)";0;"1";9;5;
"SG";null;null;"IF";"Informatik";null;"1";9;7;
"SG";null;null;"IH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Italienisch";null;"1";9;8;
"SG";null;null;"IK";"Individuelles Lernen (dem Kernstundenkontingent entnommen)";0;"1";9;6;
"SG";null;null;"IL";"Islamische Religionslehre";0;"1";9;11;
"SG";null;null;"IM";"Unterricht in der Herkunftssprache - Italienisch";null;"1";9;9;
"SG";null;null;"IN";"Instrumentalpraktischer Grundkurs";0;"1";9;12;
"SG";null;null;"IQ";"Italienisch, außerhalb des regulären Fachunterrichts";0;"1";9;7;
"SG";null;null;"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";0;"1";10;1;
"SG";null;null;"K0";"Japanisch, regulärer Beginn in der Einführungsphase";0;"1";11;1;
"SG";null;null;"K5";"Japanisch, regulärer Beginn in Jahrgang 5";null;"1";11;2;
"SG";null;null;"K6";"Japanisch, regulärer Beginn in Jahrgang 6";0;"1";11;3;
"SG";null;null;"K8";"Japanisch, regulärer Beginn in Jahrgang 8";0;"1";11;4;
"SG";null;null;"KN";"Katholische Religionslehre (konfessionell kooperativ)";0;"1";11;7;
"SG";null;null;"KQ";"Japanisch, außerhalb des regulären Fachunterrichts";0;"1";11;5;
"SG";null;null;"KR";"Katholische Religionslehre";null;"1";11;6;
